idpais;Pais;dep;Departamento;prov;Provincia;sec;Municipio;idloc;Localidad;dist;Distrito;zona;NomZona;reci;otros;idRecinto;Recinto;nombre;NumMesa;CodigoMesa;VotosConvergencia;VotosPulso;VotosMuspa;votosValidos;VotosBsd;VotosGente;VotosAs;VotosUn;Validos;votosNulos;votosBlancos;votosEmitidos;inscritos
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1709;FACULTAD TECNICA (U.M.S.A);167;FACULTAD TECNICA (U.M.S.A)              ;2;322507290170902;21311;74;0;1;81;1;0;3;52;212;6;2;220;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1709;FACULTAD TECNICA (U.M.S.A);167;FACULTAD TECNICA (U.M.S.A)              ;3;322507290170903;21312;84;0;0;82;0;0;2;46;214;8;2;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1709;FACULTAD TECNICA (U.M.S.A);167;FACULTAD TECNICA (U.M.S.A)              ;4;322507290170904;21313;95;1;1;73;0;2;8;36;216;3;2;221;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1709;FACULTAD TECNICA (U.M.S.A);167;FACULTAD TECNICA (U.M.S.A)              ;5;322507290170905;21314;92;0;0;68;0;2;7;44;213;6;2;221;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1709;FACULTAD TECNICA (U.M.S.A);167;FACULTAD TECNICA (U.M.S.A)              ;6;322507290170906;21315;88;0;3;58;0;1;3;49;202;1;3;206;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1710;ESC. REPUBLICA DEL PERU;69;ESC. REPUBLICA DEL PERU                 ;1;322507290171001;21316;96;0;0;71;0;0;5;51;223;6;3;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1710;ESC. REPUBLICA DEL PERU;69;ESC. REPUBLICA DEL PERU                 ;2;322507290171002;21317;88;1;0;70;0;1;4;58;222;6;1;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1710;ESC. REPUBLICA DEL PERU;69;ESC. REPUBLICA DEL PERU                 ;3;322507290171003;21318;92;1;0;75;0;1;5;49;223;2;4;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;17;DISTRITO 17                             ;1703;KANTUTANI - SAN JORGE                   ;1710;ESC. REPUBLICA DEL PERU;69;ESC. REPUBLICA DEL PERU                 ;4;322507290171004;21319;52;1;0;53;0;0;7;34;147;2;4;153;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;1;322507290180101;21320;35;1;0;141;1;1;8;33;220;6;3;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;2;322507290180102;21321;38;0;2;134;1;2;5;42;224;2;2;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;3;322507290180103;21322;23;0;0;157;1;3;0;39;223;5;3;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;4;322507290180104;21323;37;0;1;151;0;2;6;28;225;6;4;235;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;5;322507290180105;21324;29;0;1;154;0;2;3;26;215;8;3;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;6;322507290180106;21325;28;2;1;155;0;0;4;31;221;4;5;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;7;322507290180107;21326;21;2;2;153;0;5;9;24;216;4;2;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;8;322507290180108;21327;40;1;0;141;0;1;10;26;219;5;1;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;9;322507290180109;21328;35;2;2;136;0;3;5;36;219;5;4;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;10;322507290180110;21329;17;1;0;170;0;1;6;20;215;11;2;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;11;322507290180111;21330;59;0;2;134;0;1;1;31;228;2;2;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;12;322507290180112;21331;35;0;2;131;1;1;6;46;222;3;3;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1801;LLOJETA BAJO                            ;1801;ESC. SAN JOSE;99;ESC. SAN JOSE                           ;13;322507290180113;21332;22;0;1;88;0;1;8;28;148;6;3;157;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1802;LLOJETA CENTRAL                         ;1802;UNID. EDUC. JORGE VARGAS;145;UNID. EDUC. JORGE VARGAS                ;1;322507290180201;21333;17;0;0;179;0;1;3;21;221;8;4;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1802;LLOJETA CENTRAL                         ;1802;UNID. EDUC. JORGE VARGAS;145;UNID. EDUC. JORGE VARGAS                ;2;322507290180202;21334;18;0;1;162;1;0;5;30;217;8;2;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1802;LLOJETA CENTRAL                         ;1802;UNID. EDUC. JORGE VARGAS;145;UNID. EDUC. JORGE VARGAS                ;3;322507290180203;21335;36;1;1;138;1;1;4;33;215;7;5;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1802;LLOJETA CENTRAL                         ;1802;UNID. EDUC. JORGE VARGAS;145;UNID. EDUC. JORGE VARGAS                ;4;322507290180204;21336;18;0;0;161;0;1;1;23;204;20;6;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1802;LLOJETA CENTRAL                         ;1802;UNID. EDUC. JORGE VARGAS;145;UNID. EDUC. JORGE VARGAS                ;5;322507290180205;21337;24;0;1;154;0;0;6;25;210;12;3;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1802;LLOJETA CENTRAL                         ;1802;UNID. EDUC. JORGE VARGAS;145;UNID. EDUC. JORGE VARGAS                ;6;322507290180206;21338;22;0;2;160;0;1;5;23;213;12;2;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;1;322507290180301;21339;7;0;1;172;0;1;6;20;207;10;10;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;2;322507290180302;21340;6;0;2;186;0;1;6;20;221;7;3;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;3;322507290180303;21341;11;0;1;181;1;0;1;11;206;13;10;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;4;322507290180304;21342;5;0;0;188;0;0;5;22;220;4;2;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;5;322507290180305;21343;5;1;2;189;0;0;3;22;222;5;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;6;322507290180306;21344;9;0;1;190;1;0;2;9;212;12;0;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;7;322507290180307;21345;1;0;0;205;0;0;0;9;215;5;6;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;8;322507290180308;21346;19;0;0;163;3;1;4;27;217;3;5;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;9;322507290180309;21347;10;0;0;194;0;0;5;12;221;5;7;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;10;322507290180310;21348;7;0;4;183;1;0;1;19;215;6;4;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;11;322507290180311;21349;6;3;3;180;0;0;6;19;217;11;5;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1803;LLOJETA ALTO                            ;1803;ESC. JOSE SANTOS;64;ESC. JOSE SANTOS                        ;12;322507290180312;21350;10;0;3;163;1;0;1;16;194;5;4;203;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1804;LADRILLERAS                             ;1804;ESC. SAN MIGUEL;127;ESC. SAN MIGUEL                         ;1;322507290180401;21351;4;0;3;210;0;0;1;8;226;2;5;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;18;DISTRITO 18                             ;1804;LADRILLERAS                             ;1804;ESC. SAN MIGUEL;127;ESC. SAN MIGUEL                         ;2;322507290180402;21352;2;0;0;140;0;0;2;7;151;1;4;156;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;1;322507290190101;21353;11;1;1;181;1;3;3;15;216;17;3;236;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;2;322507290190102;21354;11;0;0;182;0;2;3;16;214;20;5;239;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;3;322507290190103;21355;11;0;0;192;0;0;2;11;216;10;5;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;4;322507290190104;21356;24;0;0;172;4;0;4;19;223;5;1;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;5;322507290190105;21357;8;0;1;173;0;1;7;27;217;9;8;234;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;6;322507290190106;21358;7;0;1;200;2;0;0;10;220;2;2;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;7;322507290190107;21359;14;0;0;184;0;1;2;16;217;7;5;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;8;322507290190108;21360;9;0;1;174;1;1;3;20;209;0;8;217;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;9;322507290190109;21361;10;0;0;186;1;0;6;17;220;11;2;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1901;TEMBLADERANI19                          ;1901;UNIDAD EDUCATIVA PUERTO RICO;8;ESCUELA REPUBLICA DE JAPON              ;10;322507290190110;21362;20;1;1;151;1;2;0;15;191;6;5;202;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;1;322507290190201;21363;8;1;0;195;0;1;5;14;224;5;3;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;2;322507290190202;21364;6;0;0;203;1;0;7;8;225;1;8;234;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;3;322507290190203;21365;9;0;1;190;1;0;11;14;226;1;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;4;322507290190204;21366;6;2;0;208;0;0;5;10;231;4;2;237;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;5;322507290190205;21367;2;0;1;209;0;0;2;9;223;7;3;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;6;322507290190206;21368;4;0;0;197;0;1;3;15;220;3;2;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;7;322507290190207;21369;3;0;1;201;3;0;2;12;222;4;1;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;8;322507290190208;21370;5;0;1;203;0;1;4;12;226;12;2;240;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;9;322507290190209;21371;5;0;1;200;0;0;3;10;219;8;5;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;10;322507290190210;21372;12;0;0;198;0;1;5;11;227;3;0;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;11;322507290190211;21373;10;0;3;187;1;0;0;14;215;6;4;225;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;12;322507290190212;21374;3;0;0;205;0;1;1;9;219;3;7;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;13;322507290190213;21375;5;0;2;195;0;2;3;3;210;6;3;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;14;322507290190214;21376;5;1;0;198;0;1;4;6;215;5;3;223;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;15;322507290190215;21377;2;0;1;199;1;0;4;11;218;6;7;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;16;322507290190216;21378;2;1;0;217;0;0;5;2;227;0;4;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;17;322507290190217;21379;4;0;2;192;0;0;3;12;213;4;5;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;18;322507290190218;21380;10;0;2;197;0;1;3;9;222;6;2;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;19;322507290190219;21381;7;0;0;196;0;0;0;20;223;3;3;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;20;322507290190220;21382;11;1;2;188;0;0;2;15;219;12;3;234;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;21;322507290190221;21383;2;1;0;206;1;0;7;11;228;3;1;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;22;322507290190222;21384;7;0;1;189;0;0;3;12;212;8;7;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;23;322507290190223;21385;3;0;0;212;0;0;3;5;223;4;4;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;24;322507290190224;21386;8;0;0;199;0;0;5;9;221;9;3;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;25;322507290190225;21387;12;0;0;200;0;1;3;10;226;4;3;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;19;DISTRITO 19                             ;1902;PASANKERI                               ;1902;COL. LUIS ESPINAL CAMPS;56;COL. LUIS ESPINAL CAMPS                 ;26;322507290190226;21388;4;1;0;197;0;1;4;11;218;6;3;227;999
